"YEAR","MONTH","DATE","SITE","Site Name","PLOT","REP","TREAT","FLOW_TUSS","FLOW_TILL","SITE_COD","TOY","TUSS PER PLOT","Include in grand avg.","Comments"
1978,5,1978-05-31,1,Eagle Creek -1976,,150,000002,9,57,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,51,200000,9,79,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,76,202000,8,59,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,91,000005,6,82,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,109,000006,7,45,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,191,000003,5,23,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,147,020000,9,231,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,255,002000,11,92,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,158,000200,9,42,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,197,010000,7,43,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,250,000004,7,51,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,131,222000,7,105,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,95,011000,7,127,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,58,000006,4,25,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,127,111000,8,91,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,37,100000,4,12,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,88,000200,6,19,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,201,110000,7,37,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,111,002000,12,182,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,42,001000,8,70,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,124,101000,9,134,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,100,220000,13,278,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,235,001000,6,65,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,156,011000,13,200,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,184,220000,7,115,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,102,222000,13,816,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,118,000100,5,13,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,126,200000,12,61,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,221,022000,8,207,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,99,000006,11,120,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,183,000003,5,76,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,60,000005,3,14,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,134,000002,6,39,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,73,220000,11,168,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,123,002000,10,98,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,112,020000,11,134,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,114,000002,4,11,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,203,011000,7,113,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,175,010000,9,82,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,192,000004,5,57,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,54,222000,13,185,#N/A,1,#N/A,N,
1978,5,1978-05-31,1,Eagle Creek -1976,,208,000200,5,86,#N/A,1,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,4,303000,3,5,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,2,333000,2,9,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,3,033000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,1,033000,1,1,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,1,330000,4,17,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,2,033000,2,3,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,3,333000,4,6,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,2,303000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,2,330000,1,1,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,4,333000,3,6,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,4,033000,2,3,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,4,000001,1,1,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,1,333000,2,4,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,3,330000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,3,303000,2,3,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,2,000001,5,13,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,4,330000,5,12,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,3,000001,4,8,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,1,303000,2,4,#N/A,2,#N/A,N,
1978,7,1978-07-10,4,No Name Creek,,1,000001,2,2,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,2,033000,25,357,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,4,303000,19,177,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,4,333000,24,167,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,2,000001,12,85,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,4,330000,22,131,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,3,033000,12,21,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,2,333000,37,291,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,3,303000,34,415,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,4,000001,14,158,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,3,330000,45,419,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,1,000001,10,28,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,1,333000,25,78,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,1,033000,4,12,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,1,303000,19,572,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,4,033000,16,134,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,2,330000,16,46,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,1,330000,37,291,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,2,303000,20,88,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,3,000001,7,11,#N/A,2,#N/A,N,
1978,7,1978-07-11,5,Old Man,,3,333000,19,264,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,1,000001,7,29,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,1,033000,6,19,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,1,330000,11,112,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,1,303000,13,135,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,2,000001,14,46,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,2,033000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,3,033000,3,7,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,2,303000,14,91,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,2,330000,9,31,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,4,000001,5,33,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,4,333000,7,51,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,4,330000,8,44,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,4,033000,6,27,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,2,333000,12,39,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,1,333000,10,91,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,3,330000,10,63,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,3,000001,6,24,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,3,333000,6,24,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,3,303000,5,12,#N/A,2,#N/A,N,
1978,7,1978-07-13,7,MS117,,4,303000,6,20,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,3,330000,4,14,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,2,303000,3,9,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,4,330000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,3,000001,4,13,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,1,303000,5,5,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,4,333000,4,4,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,3,333000,5,10,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,3,033000,6,11,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,2,330000,2,2,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,4,303000,11,45,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,2,033000,2,2,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,1,000001,3,5,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,4,000001,6,14,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,1,333000,1,3,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,4,033000,6,15,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,3,303000,5,16,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,2,000001,1,3,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,1,330000,4,4,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,1,033000,6,11,#N/A,2,#N/A,N,
1978,7,1978-07-14,10,Happy Valley,,2,333000,1,3,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,4,303000,12,57,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,2,000001,15,68,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,2,333000,17,263,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,3,333000,13,93,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,2,330000,10,39,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,2,303000,15,105,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,1,033000,21,264,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,1,303000,15,224,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,4,333000,16,78,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,3,330000,22,174,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,3,303000,20,154,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,1,000001,15,64,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,1,333000,20,102,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,3,000001,13,47,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,4,000001,18,46,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,4,033000,14,119,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,2,033000,17,341,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,1,330000,19,76,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,3,033000,19,183,#N/A,2,#N/A,N,
1978,7,1978-07-14,11,MS127,,4,330000,15,38,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,1,033000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,1,333000,1,3,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,2,333000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,3,330000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,2,033000,2,6,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,3,333000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,1,000001,1,6,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,2,330000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,1,303000,1,3,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,3,000001,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,3,033000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,4,303000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,4,033000,1,1,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,1,330000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,4,000001,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,2,303000,1,4,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,2,000001,2,8,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,4,333000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,4,330000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,6,Galbraith,,3,303000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,2,333000,4,42,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,3,303000,1,3,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,3,000001,1,1,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,3,333000,3,20,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,4,000001,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,2,000001,4,6,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,1,330000,2,4,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,3,330000,2,11,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,2,033000,1,1,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,3,033000,4,15,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,2,303000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,1,033000,1,4,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,2,330000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,1,000001,1,4,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,4,303000,3,11,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,4,330000,1,9,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,4,033000,2,6,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,4,333000,5,72,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,1,303000,0,0,#N/A,2,#N/A,N,
1978,7,1978-07-17,14,Toolik '76,,1,333000,5,47,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,15,000001,6,32,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,33,033000,12,166,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,133,333000,10,121,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,110,333000,14,199,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,174,333000,10,186,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,151,330000,7,112,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,75,033000,9,98,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,176,003000,2,59,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,10,333000,11,418,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,136,330000,10,323,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,170,003000,8,46,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,163,033000,12,329,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,162,300000,4,15,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,46,333000,14,260,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,185,000001,10,70,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,69,000300,6,36,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,74,003000,6,23,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,59,000030,8,34,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,11,330000,14,338,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,193,303000,4,34,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,38,000300,9,23,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,248,000030,3,8,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,113,003000,5,34,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,80,030000,12,73,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,254,330000,13,147,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,106,303000,4,15,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,97,000001,11,102,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,31,030000,8,99,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,218,000030,10,90,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,187,303000,10,72,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,140,330000,12,122,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,148,000300,6,23,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,179,000030,8,25,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,135,300000,13,368,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,53,303000,5,37,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,34,000001,7,17,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,152,030000,7,66,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,244,300000,7,52,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,161,033000,7,143,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,117,030000,14,180,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,82,300000,7,42,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,52,000001,3,9,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,157,030000,7,98,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,96,033000,12,132,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,98,000300,5,68,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,167,303000,8,74,#N/A,2,#N/A,N,
1978,7,1978-07-27,1,Eagle Creek -1976,,139,000300,8,64,#N/A,2,#N/A,N,
1978,7,1978-07-28,1,Eagle Creek -1976,,145,300000,6,38,#N/A,2,#N/A,N,
1978,7,1978-07-28,1,Eagle Creek -1976,,149,000030,7,9,#N/A,2,#N/A,N,
1978,7,1978-07-28,1,Eagle Creek -1976,,155,003000,10,73,#N/A,2,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,15,000002,6,26,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,193,303000,2,2,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,133,333000,9,36,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,11,330000,10,38,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,174,333000,1,1,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,82,300000,2,2,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,44,010000,7,12,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,167,303000,3,7,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,125,200000,2,14,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,113,003000,4,10,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,46,333000,8,42,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,175,010000,6,14,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,135,300000,9,36,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,155,003000,3,10,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,187,303000,0,0,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,145,300000,3,9,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,110,333000,10,33,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,37,100000,1,2,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,185,000002,2,9,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,213,202000,3,2,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,218,000010,4,9,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,17,001000,6,21,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,156,030000,3,5,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,184,220000,0,0,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,139,000300,5,13,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,99,000006,4,7,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,163,033000,5,20,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,131,222000,3,4,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,106,303000,0,0,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,248,000010,0,0,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,10,333000,6,23,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,51,200000,4,12,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,148,000300,8,23,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,157,030000,1,1,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,158,000200,0,0,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,118,000100,5,8,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,74,003000,1,1,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,96,033000,1,1,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,109,000006,2,4,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,150,000001,2,9,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,127,111000,3,20,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,112,020000,9,26,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,12,001000,8,46,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,164,100000,3,9,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,124,101000,8,39,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,254,330000,8,20,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,156,011000,4,19,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,171,022000,2,5,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,235,001000,4,12,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,123,002000,3,21,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,117,030000,9,37,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,97,000002,4,21,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,252,220000,4,12,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,201,110000,3,7,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,69,000300,2,2,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,88,000200,2,7,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,73,202000,3,9,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,214,222000,0,0,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,179,000010,5,6,#N/A,1,#N/A,N,
1979,7,1979-07-23,1,Eagle Creek -1976,,53,303000,4,10,#N/A,1,#N/A,N,
